Year,Date,Speaker,SectionID,SpeechID,Speech,Start,End
2016,09Oct,COOPER,5,16," Secretary—I want you to be able to respond, Secretary Clinton.
",7828,7899
2016,09Oct,CLINTON,5,17," Well, here we go again. I’ve been in favor of getting rid of carried interest for years, starting when I was a senator from New York. But that’s not the point here.
",7899,8073
2016,09Oct,TRUMP,5,18," Why didn’t you do it? Why didn’t you do it?
",8073,8124
2016,09Oct,COOPER,5,19," Allow her to respond.
",8124,8154
2016,09Oct,CLINTON,5,20," Because I was a senator with a Republican president.
",8154,8216
2016,09Oct,TRUMP,5,21," Oh, really?
",8216,8235
2016,09Oct,CLINTON,5,22," I will be the president and we will get it done. That’s exactly right.
",8235,8315
2016,09Oct,TRUMP,5,23," You could have done it, if you were an effective—if you were an effective senator, you could have done it. If you were an effective senator, you could have done it. But you were not an effective senator.
",8315,8526
2016,09Oct,COOPER,5,24," Please allow her to respond. She didn’t interrupt you.
",8526,8589
2016,09Oct,CLINTON,5,25," You know, under our Constitution, presidents have something called veto power. Look, he has now said repeatedly, “30 years this and 30 years that.” So let me talk about my 30 years in public service. I’m very glad to do so.Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children’s Health Insurance Program. Hundreds of thousands of kids now have a chance to be adopted because I worked to change our adoption and foster care system. After 9/11, I went to work with Republican mayor, governor and president to rebuild New York and to get health care for our first responders who were suffering because they had run toward danger and gotten sickened by it. Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done.When I was secretary of state, I went around the world advocating for our country, but also advocating for women’s rights, to make sure that women had a decent chance to have a better life and negotiated a treaty with Russia to lower nuclear weapons. Four hundred pieces of legislation have my name on it as a sponsor or cosponsor when I was a senator for eight years.I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time. And as president, I will take that work, that bipartisan work, that finding common ground, because you have to be able to get along with people to get things done in Washington.
",8589,10244
2016,09Oct,COOPER,5,26," Thank you, secretary.
",10244,10274
2016,09Oct,CLINTON,5,27," And I’ve proven that I can, and for 30 years, I’ve produced results for people.
",10274,10363
2016,09Oct,COOPER,5,28," Thank you, secretary.
",10363,10393
2016,09Oct,RADDATZ,5,29," We’re going to move on to Syria. Both of you have mentioned that.
",10393,10468
2016,09Oct,TRUMP,5,30," She said a lot of things that were false. I mean, I think we should be allowed to maybe…
",10468,10564
2016,09Oct,RADDATZ,5,31," No, we can—no, Mr. Trump, we’re going to go on. This is about the audience.
",10564,10649
2016,09Oct,TRUMP,5,32," Excuse me. Because she has been a disaster as a senator. A disaster.
",10649,10725
2016,09Oct,COOPER,7,0," We’ve got a question over here from James Carter. Mr. Carter?
",0,70
2016,09Oct,QUESTION,7,1," My question is, do you believe you can be a devoted president to all the people in the United States?
",70,182
2016,09Oct,COOPER,7,2," That question begins for Mr. Trump.
",182,226
2016,09Oct,TRUMP,7,3," Absolutely. I mean, she calls our people deplorable, a large group, and irredeemable. I will be a president for all of our people. And I’ll be a president that will turn our inner cities around and will give strength to people and will give economics to people and will bring jobs back.Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world. Not in this country. It stripped us of manufacturing jobs. We lost our jobs. We lost our money. We lost our plants. It is a disaster. And now she wants to sign TPP, even though she says now she’s for it. She called it the gold standard. And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn’t say it. They actually said that she lied. OK? And she lied. But she’s lied about a lot of things.I would be a president for all of the people, African-Americans, the inner cities. Devastating what’s happening to our inner cities. She’s been talking about it for years. As usual, she talks about it, nothing happens. She doesn’t get it done.Same with the Latino Americans, the Hispanic Americans. The same exact thing. They talk, they don’t get it done. You go into the inner cities and—you see it’s 45 percent poverty. African- Americans now 45 percent poverty in the inner cities. The education is a disaster. Jobs are essentially nonexistent.I mean, it’s—you know, and I’ve been saying at big speeches where I have 20,000 and 30,000 people, what do you have to lose? It can’t get any worse. And she’s been talking about the inner cities for 25 years. Nothing’s going to ever happen.Let me tell you, if she’s president of the United States, nothing’s going to happen. It’s just going to be talk. And all of her friends, the taxes we were talking about, and I would just get it by osmosis. She’s not doing any me favors. But by doing all the others’ favors, she’s doing me favors.
",226,2175
2016,09Oct,COOPER,7,4," Mr. Trump, thank you.
",2175,2205
2016,09Oct,TRUMP,7,5," But I will tell you, she’s all talk. It doesn’t get done. All you have to do is take a look at her Senate run. Take a look at upstate New York.
",2205,2356
2016,09Oct,COOPER,7,6," Your two minutes is up. Secretary Clinton, two minutes?
",2356,2420
2016,09Oct,TRUMP,7,7," It turned out to be a disaster.
",2420,2459
2016,09Oct,COOPER,7,8," You have two minutes, Secretary Clinton.
",2459,2508
2016,09Oct,CLINTON,7,9," Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.Mr. Carter, I have tried my entire life to do what I can to support children and families. You know, right out of law school, I went to work for the Children’s Defense Fund. And Donald talks a lot about, you know, the 30 years I’ve been in public service. I’m proud of that. You know, I started off as a young lawyer working against discrimination against African-American children in schools and in the criminal justice system. I worked to make sure that kids with disabilities could get a public education, something that I care very much about. I have worked with Latinos—one of my first jobs in politics was down in south Texas registering Latino citizens to be able to vote. So I have a deep devotion, to use your absolutely correct word, to making sure that every American feels like he or she has a place in our country.And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn’t have a place in Donald Trump’s America. They write me, and one woman wrote me about her son, Felix. She adopted him from Ethiopia when he was a toddler. He’s 10 years old now. This is the only country he’s ever known. And he listens to Donald on TV and he said to his mother one day, will he send me back to Ethiopia if he gets elected?You know, children listen to what is being said. To go back to the very, very first question. And there’s a lot of fear—in fact, teachers and parents are calling it the Trump effect. Bullying is up. A lot of people are feeling, you know, uneasy. A lot of kids are expressing their concerns.So, first and foremost, I will do everything I can to reach out to everybody.
",2508,4283
2016,09Oct,COOPER,7,10," Your time, Secretary Clinton.
",4283,4321
2016,09Oct,CLINTON,7,11," Democrats, Republicans, independents, people across our country. If you don’t vote for me, I still want to be your president.
",4321,4456
2016,09Oct,COOPER,7,12," Your two minutes is up.
",4456,4488
2016,09Oct,CLINTON,7,13," I want to be the best president I can be for every American.
",4488,4558
2016,09Oct,COOPER,7,14," Secretary Clinton, your two minutes is up. I want to follow up on something that Donald Trump actually said to you, a comment you made last month. You said that half of Donald Trump’s supporters are, quote, “deplorables, racist, sexist, homophobic, xenophobic, Islamophobic.” You later said you regretted saying half. You didn’t express regret for using the term “deplorables.” To Mr. Carter’s question, how can you unite a country if you’ve written off tens of millions of Americans?
",4558,5051
2016,09Oct,CLINTON,7,15," Well, within hours I said that I was sorry about the way I talked about that, because my argument is not with his supporters. It’s with him and with the hateful and divisive campaign that he has run, and the inciting of violence at his rallies, and the very brutal kinds of comments about not just women, but all Americans, all kinds of Americans.And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he’s never apologized for. And so I do think that a lot of the tone and tenor that he has said—I’m proud of the campaign that Bernie Sanders and I ran. We ran a campaign based on issues, not insults. And he is supporting me 100 percent.
",5051,5779
2016,09Oct,COOPER,7,16," Thank you.
",5779,5798
2016,09Oct,CLINTON,7,17," Because we talked about what we wanted to do. We might have had some differences, and we had a lot of debates…
",5798,5918
2016,09Oct,COOPER,7,18," Thank you, Secretary.
",5918,5948
2016,09Oct,TRUMP,7,19," … but we believed that we could make the country better. And I was proud of that.
",5948,6037
2016,09Oct,COOPER,7,20," I want to give you a minute to respond.
",6037,6085
2016,09Oct,TRUMP,7,21," We have a divided nation. We have a very divided nation. You look at Charlotte. You look at Baltimore. You look at the violence that’s taking place in the inner cities, Chicago, you take a look at Washington, D.C.We have a increase in murder within our cities, the biggest in 45 years. We have a divided nation, because people like her—and believe me, she has tremendous hate in her heart. And when she said deplorables, she meant it. And when she said irredeemable, they’re irredeemable, you didn’t mention that, but when she said they’re irredeemable, to me that might have been even worse.
",6085,6685
2016,09Oct,COOPER,7,22," She said some of them are irredeemable.
",6685,6733
2016,09Oct,TRUMP,7,23," She’s got tremendous—she’s got tremendous hatred. And this country cannot take another four years of Barack Obama, and that’s what you’re getting with her.
",6733,6896
2016,09Oct,COOPER,7,24," Mr. Trump, let me follow up with you. In 2008, you wrote in one of your books that the most important characteristic of a good leader is discipline. You said, if a leader doesn’t have it, quote, “he or she won’t be one for very long.” In the days after the first debate, you sent out a series of tweets from 3 a.m. to 5 a.m., including one that told people to check out a sex tape. Is that the discipline of a good leader?
",6896,7327
2016,09Oct,TRUMP,7,25," No, there wasn’t check out a sex tape. It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout.
",7327,7484
2016,09Oct,COOPER,7,26," You mentioned sex tape.
",7484,7516
2016,09Oct,TRUMP,7,27," By the way, just so you understand, when she said 3 o’clock in the morning, take a look at Benghazi. She said who is going to answer the call at 3 o’clock in the morning? Guess what? She didn’t answer it, because when Ambassador Stevens…
",7516,7761
2016,09Oct,COOPER,7,28," The question is, is that the discipline of a good leader?
",7761,7827
2016,09Oct,TRUMP,7,29," … 600—wait a minute, Anderson, 600 times. Well, she said she was awake at 3 o’clock in the morning, and she also sent a tweet out at 3 o’clock in the morning, but I won’t even mention that. But she said she’ll be awake. Who’s going—the famous thing, we’re going to answer our call at 3 o’clock in the morning. Guess what happened? Ambassador Stevens—Ambassador Stevens sent 600 requests for help. And the only one she talked to was Sidney Blumenthal, who’s her friend and not a good guy, by the way. So, you know, she shouldn’t be talking about that.Now, tweeting happens to be a modern day form of communication. I mean, you can like it or not like it. I have, between Facebook and Twitter, I have almost 25 million people. It’s a very effective way of communication. So you can put it down, but it is a very effective form of communication. I’m not un-proud of it, to be honest with you.
",7827,8724
2016,09Oct,COOPER,7,30," Secretary Clinton, does Mr. Trump have the discipline to be a good leader?
",8724,8807
2016,09Oct,CLINTON,7,31," No.
",8807,8820
2016,09Oct,TRUMP,7,32," I’m shocked to hear that. [laughter]
",8820,8864
2016,09Oct,CLINTON,7,33," Well, it’s not only my opinion. It’s the opinion of many others, national security experts, Republicans, former Republican members of Congress. But it’s in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it’s not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody. Everybody. African-American incomes went up 33 percent.And it’s not just because I worked with George W. Bush after 9/11, and I was very proud that when I told him what the city needed, what we needed to recover, he said you’ve got it, and he never wavered. He stuck with me.And I have worked and I admire President Obama. He inherited the worst financial crisis since the Great Depression. That was a terrible time for our country.
",8864,9767
2016,09Oct,COOPER,7,34," We have to move along.
",9767,9798
2016,09Oct,CLINTON,7,35," Nine million people lost their jobs.
",9798,9844
2016,09Oct,RADDATZ,7,36," Secretary Clinton, we have to…
",9844,9884
2016,09Oct,CLINTON,7,37," Five million homes were lost.
",9884,9923
2016,09Oct,RADDATZ,7,38," Secretary Clinton, we’re moving on.
",9923,9968
2016,09Oct,CLINTON,7,39," And $13 trillion in family wealth was wiped out. We are back on the right track. He would send us back into recession with his tax plans that benefit the wealthiest of Americans.
",9968,10156
2016,09Oct,RADDATZ,7,40," Secretary Clinton, we are moving to an audience question. We’re almost out of time. We have another…
",10156,10266
2016,09Oct,TRUMP,7,41," We have the slowest growth since 1929.
",10266,10312
2016,09Oct,RADDATZ,7,42," Mr. Trump, we’re moving to an audience question.
",10312,10370
2016,09Oct,TRUMP,7,43," It is—our country has the slowest growth and jobs are a disaster.
",10370,10443
2016,09Oct,Unknown,7,44,"
",10443,10444
2016,26Sep,HOLT,6,0," Mr. Trump, this year Secretary Clinton became the first woman nominated for president by a major party. Earlier this month, you said she doesn't have, quote, ""a presidential look."" She's standing here right now. What did you mean by that?
",0,245
2016,26Sep,TRUMP,6,1," She doesn't have the look. She doesn't have the stamina. I said she doesn't have the stamina. And I don't believe she does have the stamina. To be president of this country, you need tremendous stamina.
",245,455
2016,26Sep,HOLT,6,2," The quote was, ""I just don't think she has the presidential look.""
",455,528
2016,26Sep,TRUMP,6,3," You have—wait a minute. Wait a minute, Lester. You asked me a question. Did you ask me a question?You have to be able to negotiate our trade deals. You have to be able to negotiate, that's right, with Japan, with Saudi Arabia. I mean, can you imagine, we're defending Saudi Arabia? And with all of the money they have, we're defending them, and they're not paying? All you have to do is speak to them. Wait. You have so many different things you have to be able to do, and I don't believe that Hillary has the stamina.
",528,1054
2016,26Sep,HOLT,6,4," Let's let her respond.
",1054,1083
2016,26Sep,CLINTON,6,5," Well, as soon as he travels to 112 countries and negotiates a peace deal, a cease-fire, a release of dissidents, an opening of new opportunities in nations around the world, or even spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina. [applause]
",1083,1384
2016,26Sep,TRUMP,6,6," The world—let me tell you. Let me tell you. Hillary has experience, but it's bad experience. We have made so many bad deals during the last—so she's got experience, that I agree. [applause]But it's bad, bad experience. Whether it's the Iran deal that you're so in love with, where we gave them $150 billion back, whether it's the Iran deal, whether it's anything you can—name—you almost can't name a good deal. I agree. She's got experience, but it's bad experience. And this country can't afford to have another four years of that kind of experience.
",1384,1943
2016,26Sep,HOLT,6,7," We are at—we are at the final question. [applause]
",1943,2000
2016,26Sep,CLINTON,6,8," Well, one thing. One thing, Lester.
",2000,2045
2016,26Sep,HOLT,6,9," Very quickly, because we're at the final question now.
",2045,2106
2016,26Sep,CLINTON,6,10," You know, he tried to switch from looks to stamina. But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said…
",2106,2311
2016,26Sep,TRUMP,6,11," I never said that.
",2311,2337
2016,26Sep,CLINTON,6,12," …. women don't deserve equal pay unless they do as good a job as men.
",2337,2416
2016,26Sep,TRUMP,6,13," I didn't say that.
",2416,2442
2016,26Sep,CLINTON,6,14," And one of the worst things he said was about a woman in a beauty contest. He loves beauty contests, supporting them and hanging around them. And he called this woman ""Miss Piggy."" Then he called her ""Miss Housekeeping,"" because she was Latina. Donald, she has a name.
",2442,2720
2016,26Sep,TRUMP,6,15," Where did you find this? Where did you find this?
",2720,2777
2016,26Sep,CLINTON,6,16," Her name is Alicia Machado.
",2777,2814
2016,26Sep,TRUMP,6,17," Where did you find this?
",2814,2846
2016,26Sep,CLINTON,6,18," And she has become a U.S. citizen, and you can bet…
",2846,2907
2016,26Sep,TRUMP,6,19," Oh, really?
",2907,2926
2016,26Sep,CLINTON,6,20," … she's going to vote this November.
",2926,2972
2016,26Sep,TRUMP,6,21," OK, good. Let me just tell you… [applause]
",2972,3022
2016,26Sep,HOLT,6,22," Mr. Trump, could we just take 10 seconds and then we ask the final question…
",3022,3105
2016,26Sep,TRUMP,6,23," You know, Hillary is hitting me with tremendous commercials. Some of it's said in entertainment. Some of it's said—somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.But you want to know the truth? I was going to say something…
",3105,3465
2016,26Sep,HOLT,6,24," Please very quickly.
",3465,3492
2016,26Sep,TRUMP,6,25," … extremely rough to Hillary, to her family, and I said to myself, ""I can't do it. I just can't do it. It's inappropriate. It's not nice."" But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue. They're untrue. And they're misrepresentations.And I will tell you this, Lester: It's not nice. And I don't deserve that.But it's certainly not a nice thing that she's done. It's hundreds of millions of ads. And the only gratifying thing is, I saw the polls come in today, and with all of that money…
",3492,4045
2016,26Sep,HOLT,6,26," We have to move on to the final question.
",4045,4093
2016,26Sep,TRUMP,6,27," … $200 million is spent, and I'm either winning or tied, and I've spent practically nothing. [applause]
",4093,4204
2016,26Sep,HOLT,3,0," Well, we're well behind schedule, so I want to move to our next segment. We move into our next segment talking about America's direction. And let's start by talking about race.The share of Americans who say race relations are bad in this country is the highest it's been in decades, much of it amplified by shootings of African-Americans by police, as we've seen recently in Charlotte and Tulsa. Race has been a big issue in this campaign, and one of you is going to have to bridge a very wide and bitter gap.So how do you heal the divide? Secretary Clinton, you get two minutes on this.
",0,594
2016,26Sep,CLINTON,3,1," Well, you're right. Race remains a significant challenge in our country. Unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they're treated in the criminal justice system. We've just seen those two tragic examples in both Tulsa and Charlotte.And we've got to do several things at the same time. We have to restore trust between communities and the police. We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary. Everyone should be respected by the law, and everyone should respect the law.Right now, that's not the case in a lot of our neighborhoods. So I have, ever since the first day of my campaign, called for criminal justice reform. I've laid out a platform that I think would begin to remedy some of the problems we have in the criminal justice system.But we also have to recognize, in addition to the challenges that we face with policing, there are so many good, brave police officers who equally want reform. So we have to bring communities together in order to begin working on that as a mutual goal. And we've got to get guns out of the hands of people who should not have them.The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together. So we have to do two things, as I said. We have to restore trust. We have to work with the police. We have to make sure they respect the communities and the communities respect them. And we have to tackle the plague of gun violence, which is a big contributor to a lot of the problems that we're seeing today.
",594,2359
2016,26Sep,HOLT,3,2," All right, Mr. Trump, you have two minutes. How do you heal the divide?
",2359,2437
2016,26Sep,TRUMP,3,3," Well, first of all, Secretary Clinton doesn't want to use a couple of words, and that's law and order. And we need law and order. If we don't have it, we're not going to have a country.And when I look at what's going on in Charlotte, a city I love, a city where I have investments, when I look at what's going on throughout various parts of our country, whether it's—I mean, I can just keep naming them all day long—we need law and order in our country.I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just—just came in. We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States.We have a situation where we have our inner cities, African- Americans, Hispanics are living in hell because it's so dangerous. You walk down the street, you get shot.In Chicago, they've had thousands of shootings, thousands since January 1st. Thousands of shootings. And I'm saying, where is this? Is this a war-torn country? What are we doing? And we have to stop the violence. We have to bring back law and order. In a place like Chicago, where thousands of people have been killed, thousands over the last number of years, in fact, almost 4,000 have been killed since Barack Obama became president, over—almost 4,000 people in Chicago have been killed. We have to bring back law and order.Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York. It brought the crime rate way down. But you take the gun away from criminals that shouldn't be having it.We have gangs roaming the street. And in many cases, they're illegally here, illegal immigrants. And they have guns. And they shoot people. And we have to be very strong. And we have to be very vigilant.We have to be—we have to know what we're doing. Right now, our police, in many cases, are afraid to do anything. We have to protect our inner cities, because African-American communities are being decimated by crime, decimated.
",2437,4502
2016,26Sep,HOLT,3,4," Your two—your two minutes expired, but I do want to follow up. Stop-and-frisk was ruled unconstitutional in New York, because it largely singled out black and Hispanic young men.
",4502,4687
2016,26Sep,TRUMP,3,5," No, you're wrong. It went before a judge, who was a very against-police judge. It was taken away from her. And our mayor, our new mayor, refused to go forward with the case. They would have won an appeal. If you look at it, throughout the country, there are many places where it's allowed.
",4687,4984
2016,26Sep,HOLT,3,6," The argument is that it's a form of racial profiling.
",4984,5044
2016,26Sep,TRUMP,3,7," No, the argument is that we have to take the guns away from these people that have them and that are bad people that shouldn't have them.These are felons. These are people that are bad people that shouldn't be—when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk.
",5044,5475
2016,26Sep,Unknown,3,8,"You need more police. You need a better community, you know, relation. You don't have good community relations in Chicago. It's terrible. I have property there. It's terrible what's going on in Chicago.But when you look—and Chicago's not the only—you go to Ferguson, you go to so many different places. You need better relationships. I agree with Secretary Clinton on this.You need better relationships between the communities and the police, because in some cases, it's not good.But you look at Dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently. So there's some bad things going on. Some really bad things.
",5475,6202
2016,26Sep,HOLT,3,9," Secretary Clinton…
",6202,6227
2016,26Sep,TRUMP,3,10," But we need—Lester, we need law and order. And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people. And it's very unfair to them what our politicians are allowing to happen.
",6227,6502
2016,26Sep,HOLT,3,11," Secretary Clinton?
",6502,6527
2016,26Sep,CLINTON,3,12," Well, I've heard—I've heard Donald say this at his rallies, and it's really unfortunate that he paints such a dire negative picture of black communities in our country.
",6527,6705
2016,26Sep,TRUMP,3,13," Ugh.
",6705,6717
2016,26Sep,CLINTON,3,14," You know, the vibrancy of the black church, the black businesses that employ so many people, the opportunities that so many families are working to provide for their kids. There's a lot that we should be proud of and we should be supporting and lifting up.But we do always have to make sure we keep people safe. There are the right ways of doing it, and then there are ways that are ineffective. Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective. It did not do what it needed to do.Now, I believe in community policing. And, in fact, violent crime is one-half of what it was in 1991. Property crime is down 40 percent. We just don't want to see it creep back up. We've had 25 years of very good cooperation.But there were some problems, some unintended consequences. Too many young African-American and Latino men ended up in jail for nonviolent offenses. And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated. So we've got to address the systemic racism in our criminal justice system. We cannot just say law and order. We have to say—we have to come forward with a plan that is going to divert people from the criminal justice system, deal with mandatory minimum sentences, which have put too many people away for too long for doing too little.We need to have more second chance programs. I'm glad that we're ending private prisons in the federal system; I want to see them ended in the state system. You shouldn't have a profit motivation to fill prison cells with young Americans. So there are some positive ways we can work on this.And I believe strongly that commonsense gun safety measures would assist us. Right now—and this is something Donald has supported, along with the gun lobby—right now, we've got too many military-style weapons on the streets. In a lot of places, our police are outgunned. We need comprehensive background checks, and we need to keep guns out of the hands of those who will do harm.And we finally need to pass a prohibition on anyone who's on the terrorist watch list from being able to buy a gun in our country. If you're too dangerous to fly, you are too dangerous to buy a gun. So there are things we can do, and we ought to do it in a bipartisan way.
",6717,9087
2016,26Sep,HOLT,3,15," Secretary Clinton, last week, you said we've got to do everything possible to improve policing, to go right at implicit bias. Do you believe that police are implicitly biased against black people?
",9087,9290
2016,26Sep,CLINTON,3,16," Lester, I think implicit bias is a problem for everyone, not just police. I think, unfortunately, too many of us in our great country jump to conclusions about each other. And therefore, I think we need all of us to be asking hard questions about, you know, why am I feeling this way?But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers.I've met with a group of very distinguished, experienced police chiefs a few weeks ago. They admit it's an issue. They've got a lot of concerns. Mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street.They want support, they want more training, they want more assistance. And I think the federal government could be in a position where we would offer and provide that.
",9290,10271
2016,26Sep,HOLT,3,17," Mr. Trump…
",10271,10288
2016,26Sep,TRUMP,3,18," I'd like to respond to that.
",10288,10324
2016,26Sep,HOLT,3,19," Please.
",10324,10338
2016,26Sep,TRUMP,3,20," First of all, I agree, and a lot of people even within my own party want to give certain rights to people on watch lists and no-fly lists. I agree with you. When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I'm very proud of. These are very, very good people, and they're protecting the Second Amendment.But I think we have to look very strongly at no-fly lists and watch lists. And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off. But I tend to agree with that quite strongly.I do want to bring up the fact that you were the one that brought up the words super-predator about young black youth. And that's a term that I think was a—it's—it's been horribly met, as you know. I think you've apologized for it. But I think it was a terrible thing to say.And when it comes to stop-and-frisk, you know, you're talking about taking guns away. Well, I'm talking about taking guns away from gangs and people that use them. And I don't think—I really don't think you disagree with me on this, if you want to know the truth.I think maybe there's a political reason why you can't say it, but I really don't believe—in New York City, stop-and-frisk, we had 2,200 murders, and stop-and-frisk brought it down to 500 murders. Five hundred murders is a lot of murders. It's hard to believe, 500 is like supposed to be good?But we went from 2,200 to 500. And it was continued on by Mayor Bloomberg. And it was terminated by current mayor. But stop-and-frisk had a tremendous impact on the safety of New York City. Tremendous beyond belief. So when you say it has no impact, it really did. It had a very, very big impact.
",10338,12076
2016,26Sep,CLINTON,3,21," Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders. So there is…
",12076,12242
2016,26Sep,TRUMP,3,22," No, you're wrong. You're wrong.
",12242,12281
2016,26Sep,CLINTON,3,23," No, I'm not.
",12281,12303
2016,26Sep,TRUMP,3,24," Murders are up. All right. You check it.
",12303,12351
2016,26Sep,CLINTON,3,25," New York—New York has done an excellent job. And I give credit—I give credit across the board going back two mayors, two police chiefs, because it has worked. And other communities need to come together to do what will work, as well.Look, one murder is too many. But it is important that we learn about what has been effective. And not go to things that sound good that really did not have the kind of impact that we would want. Who disagrees with keeping neighborhoods safe?But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods. And so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem.
",12351,13124
2016,26Sep,HOLT,3,26," This conversation is about race. And so, Mr. Trump, I have to ask you for five…
",13124,13210
2016,26Sep,TRUMP,3,27," I'd like to just respond, if I might.
",13210,13255
2016,26Sep,HOLT,3,28," Please—20 seconds.
",13255,13280
2016,26Sep,TRUMP,3,29," I'd just like to respond.
",13280,13313
2016,26Sep,HOLT,3,30," Please respond, then I've got a quick follow-up for you.
",13313,13376
2016,26Sep,TRUMP,3,31," I will. Look, the African-American community has been let down by our politicians. They talk good around election time, like right now, and after the election, they said, see ya later, I'll see you in four years.The African-American community—because—look, the community within the inner cities has been so badly treated. They've been abused and used in order to get votes by Democrat politicians, because that's what it is. They've controlled these communities for up to 100 years.
",13376,13866
2016,26Sep,HOLT,3,32," Mr. Trump, let me…[crosstalk]
",13866,13902
2016,26Sep,CLINTON,3,33," Well, I—I do think…
",13902,13931
2016,26Sep,TRUMP,3,34," And I will tell you, you look at the inner cities—and I just left Detroit, and I just left Philadelphia, and I just—you know, you've seen me, I've been all over the place. You decided to stay home, and that's OK. But I will tell you, I've been all over. And I've met some of the greatest people I'll ever meet within these communities. And they are very, very upset with what their politicians have told them and what their politicians have done.
",13931,14385
2016,26Sep,HOLT,3,35," Mr. Trump, I…
",14385,14405
2016,26Sep,CLINTON,3,36," I think—I think—I think Donald just criticized me for preparing for this debate. And, yes, I did. And you know what else I prepared for? I prepared to be president. And I think that's a good thing. [applause]
",14405,14623
2016,26Sep,HOLT,3,37," Mr. Trump, for five years, you perpetuated a false claim that the nation's first black president was not a natural-born citizen. You questioned his legitimacy. In the last couple of weeks, you acknowledged what most Americans have accepted for years: The president was born in the United States. Can you tell us what took you so long?
",14623,14964
2016,26Sep,TRUMP,3,38," I'll tell you very—well, just very simple to say. Sidney Blumenthal works for the campaign and close—very close friend of Secretary Clinton. And her campaign manager, Patti Doyle, went to—during the campaign, her campaign against President Obama, fought very hard. And you can go look it up, and you can check it out.And if you look at CNN this past week, Patti Solis Doyle was on Wolf Blitzer saying that this happened. Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it. They were pressing it very hard. She failed to get the birth certificate.When I got involved, I didn't fail. I got him to give the birth certificate. So I'm satisfied with it. And I'll tell you why I'm satisfied with it.
",14964,15711
2016,26Sep,HOLT,3,39," That was…[crosstalk]
",15711,15738
2016,26Sep,TRUMP,3,40," Because I want to get on to defeating ISIS, because I want to get on to creating jobs, because I want to get on to having a strong border, because I want to get on to things that are very important to me and that are very important to the country.
",15738,15993
2016,26Sep,HOLT,3,41," I will let you respond. It's important. But I just want to get the answer here. The birth certificate was produced in 2011. You've continued to tell the story and question the president's legitimacy in 2012, '13, '14, '15…
",15993,16222
2016,26Sep,TRUMP,3,42," Yeah.
",16222,16235
2016,26Sep,HOLT,3,43," …. as recently as January. So the question is, what changed your mind?
",16235,16312
